#WW-Kreis;;;;;;;;;;;;;;
get;hw;mode;3;25;B509;3;0D3B00;1;1;int;1.000;-;WW – Betriebsmodus;
get;hw;target_temp;3;25;B509;3;0D8200;2;1,2;d2c;1.000;°C;WW – Solltemperatur;
get;hw;min_temp;3;25;B509;3;0D8300;2;1,2;d2c;1.000;°C;WW – Min. Temperatur;
get;hw;legionella_protect;3;25;B509;3;0D4000;1;1;int;1.000;-;WW – Legionellenschutz;
get;hw;legionella_wday;3;25;B509;3;0D7C01;1;1;int;1.000;Mo=0;WW – Legionellenschutz Wochentag;
get;hw;legionelle_starttime;3;25;B509;3;0D6700;2;1,2;d2b;1.000;hh24;WW – Legionellenschutz Startzeit;
get;hw;tank_layered;3;25;B509;3;0DC101;1;1;d1b;1.000;-;WW – Pumpe layered tank (Schichtenspeicher) ;
get;hw;tank_coyled;3;25;B509;3;0DC201;1;1;d1b;1.000;-;WW – Pumpe coiled tank (Spirale) ;
get;hw;tank_mode;3;25;B509;3;0DCD01;1;1;int;1.000;-;WW – Speicher = coiled;
